FLAG,Avg min between sent tnx,Avg min between received tnx,Time Diff between first and last (Mins),Sent tnx,Received Tnx,min value received,max value received,avg val received,min val sent,max val sent,avg val sent,total transactions,total bitcoin sent,total bitcoin received,total bitcoin balance
0,11.52,8965.07,314180.58,35,35,0.010005,0.049871,0.047967,0.00888,0.049421,0.047499,70,1.662474332,1.678830057,0.016355725
0,163.93,0,327.87,2,1,101,101,101,0.510483,100.488533,50.499508,3,100.9990158,101,0.000984218
0,22.18,0,66.55,3,1,101,101,101,1.49916,61.722847,33.666149,4,100.998446,101,0.001554
0,1363.42,1856.04,790629.43,34,401,0.005,9.358682,2.768859,0,118.744842,32.655689,435,1110.293427,1110.312284,0.018856844
0,0,0,10.03,0,1,2.445368,2.445368,2.445368,0,0,0,2,0,2.44536818,2.44536818
0,0,6436.01,585677.32,0,91,0,10.14,0.304631,0,0,0,92,0,27.72145346,27.72145346
0,0,781.62,1610.6,1,2,0.008004,0.01,0.009002,0,0,0,3,0,0.018003663,0.018003663
0,0,0,21.48,1,1,1.09336,1.09336,1.09336,1.092856,1.092856,1.092856,2,1.09285551,1.09335951,0.000504
0,131125.24,56578.38,658299.15,2,7,0.02,158,23.718381,0.001,1.5,0.7505,9,1.501,166.0286673,164.5276673
0,3037.03,12801.65,76156.38,4,5,0.205,3.52,1.125,0.204559,4.519559,1.405809,9,5.623236,5.625,0.001764
0,0,1647.44,228994.25,0,139,0,2.158244,1.087885,0,0,0,140,0,151.2160301,151.2160301
0,27916.36,2700.56,189102.7,6,8,0.004,12.9775,6.104675,0,48.8154,8.139129,14,48.83477441,48.8374,0.00262559
0,0,4049.26,226758.45,0,56,0,0.948767,0.535253,0,0,0,57,0,29.9741884,29.9741884
0,0,5931.59,338100.62,0,57,0,1.001188,0.453275,0,0,0,58,0,25.83669695,25.83669695
0,5.22,0,15.67,3,2,947.538859,1053.461141,1000.5,1,1625.409941,666.999528,5,2000.998585,2001,0.001414909
0,0,0,3.73,1,1,0.269876,0.269876,0.269876,0.269404,0.269404,0.269404,2,0.269403924,0.26987556,0.000471636
0,0,0,14.03,1,1,10.172054,10.172054,10.172054,10.17155,10.17155,10.17155,2,10.17154968,10.17205368,0.000504
0,23.86,0.49,72.55,3,2,41.414846,59.585154,50.5,0.2,90,33.665992,5,100.9979759,101,0.002024127
0,0,0,71.75,1,1,10,10,10,9.9978,9.9978,9.9978,2,9.9978,10,0.0022
0,0,0,330.62,1,1,1,1,1,0.99938,0.99938,0.99938,2,0.99938,1,0.00062
0,0,0,598.23,1,1,0.18,0.18,0.18,0.17938,0.17938,0.17938,2,0.17938,0.18,0.00062
0,276.53,2096.14,203015.42,105,83,0.010921,206.387437,36.757033,0,285,29.054867,188,3050.761021,3050.833773,0.072752844
0,166.16,0.21,332.73,2,2,34.431689,66.568311,50.5,0.005,100.993974,50.499487,4,100.9989738,101,0.001026218
0,0,0,2.8,1,1,64.867547,64.867547,64.867547,64.866707,64.866707,64.866707,2,64.866707,64.867547,0.00084
0,2104.21,5422.52,17157.67,3,2,0.064612,0.133587,0.0991,0,0.132123,0.065425,5,0.196273576,0.19819913,0.001925554
0,106.06,7808.66,791365.95,99,100,0.198197,3,1.048997,0.790386,2.999392,1.058727,199,104.8139938,104.8997309,0.08573712
0,80.35,0.84,323.08,4,2,34.634686,66.365314,50.5,0.001,56.760195,25.249508,6,100.9980316,101,0.001968437
0,165.27,0.7,331.93,2,2,4.808963,96.191037,50.5,0.0295,100.969474,50.499487,4,100.9989738,101,0.001026218
0,36.82,2261.81,55167.15,24,24,0.09475,30.655145,11.543095,0.094308,30.654702,11.542642,48,277.0234066,277.0342855,0.010878908
0,2059.98,7971.34,575636.87,55,58,0.002182,17.430083,2.265128,0.001762,17.429647,2.391085,113,131.5096897,131.3774116,-0.132278095
0,0,7559.25,226777.48,0,30,0,1.003153,0.893621,0,0,0,31,0,26.80862106,26.80862106
0,0,0,48.88,1,1,0.2955,0.2955,0.2955,0.294453,0.294453,0.294453,2,0.294453043,0.2955,0.001046957
0,23.84,0.18,71.9,3,2,13.438295,87.561705,50.5,5.026049,90.922403,33.666151,5,100.9984519,101,0.001548055
0,0,0,1.58,1,1,0.329405,0.329405,0.329405,0.32886,0.32886,0.32886,2,0.328860356,0.32940511,0.000544754
0,18.32,0,54.97,3,1,101,101,101,0.888357,66.907304,33.666149,4,100.998446,101,0.001554
0,0,8540.11,204962.67,0,24,0,300,54.274167,0,0,0,25,0,1302.58,1302.58
0,19815.22,106764.47,917999.92,14,6,0.00431,1.57814,0.68577,0.000804,2.281507,0.461588,20,6.462237,4.11461982,-2.34761718
0,6.14,62.16,61584.9,9997,3,10,25,15,0,0.002843,1.00E-06,13128,0.005608327,45,44.99439167
0,8521.89,7446.07,681582.07,66,16,0.005,20,7.203399,0,25,1.745379,82,115.195,115.2543787,0.0593787
0,23.55,0.44,71.53,3,2,15.38407,85.61593,50.5,1.04468,78.594978,33.666148,5,100.9984444,101,0.001555573
0,0,0,0,0,1,0.126419,0.126419,0.126419,0,0,0,1,0,0.12641884,0.12641884
0,1.24,0.07,3.87,3,2,963.86285,1037.13715,1000.5,0.02,1057.567022,666.999528,5,2000.998585,2001,0.001414909
0,32184.54,45861.57,417584.63,3,7,0.735,302.7,51.506429,1,329.542102,120.180701,10,360.542102,360.545,0.002898
0,4222.44,1244.43,68666.87,3,45,0.049002,2.323534,0.133748,0.358039,3.381319,2.005772,48,6.017316658,6.018639658,0.001323
0,157.73,0,315.47,2,1,101,101,101,0.200338,100.798678,50.499508,3,100.9990158,101,0.000984218
0,26.52,0,53.03,2,1,101,101,101,25,75.99895,50.499475,3,100.99895,101,0.00105
0,0,0,382.15,1,1,0.05,0.05,0.05,0.04938,0.04938,0.04938,2,0.04938,0.05,0.00062
0,161.55,0.63,324.37,2,2,47.455407,53.544593,50.5,0.088853,100.910162,50.499508,4,100.9990158,101,0.000984218
0,0,0,12.82,1,1,0.142549,0.142549,0.142549,0.141929,0.141929,0.141929,2,0.14192875,0.14254875,0.00062
0,1.12,0.07,3.52,3,2,961.770935,1039.229065,1000.5,0.28,1059.086518,666.999528,5,2000.998585,2001,0.001414909
0,34782.5,52001.03,607484.77,7,7,0.026084,2.49125,0.928535,0,6.1,0.926766,14,6.4873635,6.49974161,0.01237811
0,0,0,2312.95,1,1,0.062141,0.062141,0.062141,0.061521,0.061521,0.061521,2,0.061521135,0.062141135,0.00062
0,3.62,0,10.87,3,2,493.535504,1507.464496,1000.5,3.829528,1962.022187,666.999528,5,2000.998585,2001,0.001414909
0,0,3420.64,283913.38,0,83,0,1.005665,0.801673,0,0,0,84,0,66.53886848,66.53886848
0,0,0,5.8,1,1,0.1094,0.1094,0.1094,0.108614,0.108614,0.108614,2,0.10861394,0.1094,0.00078606
0,305.22,264489.01,794993.12,5,3,0.039911,13.04,4.373274,0.003722,12.774462,2.623575,8,13.11787617,13.11982281,0.00194664
0,1.03,12437.77,199020.9,16,16,0.00105,4.79958,1.703401,0.00063,4.79916,1.702504,32,27.24006672,27.25442392,0.0143572
0,39172.64,52599.21,341341.32,2,5,0.002,0.52057,0.119699,0.00375,0.594055,0.298903,7,0.59780523,0.59849623,0.000691
0,163.19,0.37,327.12,2,2,38.253696,62.746304,50.5,0.017279,100.981737,50.499508,4,100.9990158,101,0.000984218
0,29673.5,9589.24,710352.4,22,6,0.018,5.838246,2.079205,0,5.8,0.560875,28,12.33924,12.4752274,0.1359874
0,0,0,57.7,1,1,6,6,6,5.998953,5.998953,5.998953,2,5.998953043,6,0.001046957
0,95997.34,24287.63,889416.88,8,5,0.205889,9.116984,3.845298,0,9,2.376145,13,19.00916063,19.22649206,0.217331427
0,570.27,80707.17,323969.2,2,4,0,0.995,0.4095,0.5,0.5,0.5,6,1,1.638,0.638
0,8252.81,13955.93,801929.58,16,48,0.005,56.671765,6.404237,0,73.778867,19.212001,64,307.3920092,307.4033737,0.011364502
0,0,1619.66,226752.87,0,140,0,4.24027,1.687324,0,0,0,141,0,236.2253748,236.2253748
0,4559.52,11437.51,755957.72,73,37,0.035,200,32.229119,0,200,16.534022,110,1206.983613,1192.477393,-14.50622072
0,1.24,0.07,3.87,3,2,963.80289,1037.19711,1000.5,0.1,1058.048047,666.999528,5,2000.998585,2001,0.001414909
0,5217.07,5819.92,994303.05,127,57,0,26,5.386577,0,20,2.648994,184,336.4221974,307.0349073,-29.38729011
0,1281.65,920.14,254225.08,128,98,0.005,49.999,3.679377,0.006597,34.999992,2.816058,226,360.4554334,360.5789308,0.12349736
0,2.48,3660.15,14650.52,4,4,10.77,77.984979,31.887495,10.769478,77.984541,31.886743,8,127.5469736,127.549979,0.003005425
0,0,3067.91,518476.32,0,169,0,7,0.233656,0,0,0,170,0,39.48784328,39.48784328
0,27805.31,46509.98,955991.27,21,8,0,10,2.663289,0,10,1.29619,29,27.22,21.3063106,-5.9136894
0,1073.76,1476.59,24563.1,16,5,0.216334,6.999559,3.062821,0,7.557834,0.955726,21,15.29161136,15.31410258,0.022491225
0,4.14,8490.96,16990.2,2,2,0.057632,0.809245,0.433439,0.056832,0.808356,0.432594,4,0.865188098,0.86687716,0.001689062
0,24.9,0,323.72,13,1,101,101,101,0.001803,96.491637,7.768726,14,100.9934402,101,0.00655978
0,0,2606.57,226771.23,0,87,0,1.008521,0.940666,0,0,0,88,0,81.8379298,81.8379298
0,160.51,0,321.02,2,1,101,101,101,5,95.999016,50.499508,3,100.9990158,101,0.000984218
0,57.51,28749.02,980450.8,5051,24,0,49.995,8.711833,0,50,0.122372,5075,618.0984913,209.0839809,-409.0145104
0,0,10548.62,116034.77,0,11,0,16.874694,5.241467,0,0,0,12,0,57.65614122,57.65614122
0,794.29,531.76,478627.65,67,800,2.475,9.674596,4.902757,0,513,58.539899,867,3922.173238,3922.205556,0.032317878
0,24.04,1.01,74.15,3,2,27.094987,73.905013,50.5,0.903468,61.52335,33.666159,5,100.998477,101,0.001523001
0,14354.08,2854.57,443352.32,11,100,0.014109,0.124775,0.04984,0,2,0.452565,111,4.978214262,4.983953164,0.005738902
0,0,155.33,15909.2,1,2,0.262575,2.33203,1.297302,2.593891,2.593891,2.593891,3,2.593890756,2.59460479,0.000714034
0,327.65,181.64,10046.77,29,3,1.99544,7.54366,3.9507,0,5.007795,0.406806,32,11.797362,11.8521,0.054738
0,110.2,0.01,330.63,3,3,8.536648,53.498488,33.666667,0.1,100.274678,33.666157,6,100.9984698,101,0.001530218
0,163.32,0,326.65,2,1,101,101,101,0.728015,100.271001,50.499508,3,100.9990158,101,0.000984218
0,0,6778.5,291475.3,0,43,0,1.001349,0.739379,0,0,0,44,0,31.79330035,31.79330035
0,2105.92,3379.09,1026242.37,237,156,0,250.004616,20.632972,0,355,13.877436,393,3288.952398,3218.743692,-70.20870643
0,0,0,55.38,1,1,25.398802,25.398802,25.398802,25.397755,25.397755,25.397755,2,25.39775515,25.39880211,0.001046957
0,158.33,0,316.65,2,1,101,101,101,0.1,100.899016,50.499508,3,100.9990158,101,0.000984218
0,163.54,2.01,331.1,2,2,3.72689,97.27311,50.5,0.001,100.997974,50.499487,4,100.9989738,101,0.001026218
0,2283.6,25559,1542761.22,60,55,1,223.706943,77.254917,0,312.073643,70.81473,115,4248.88377,4249.020441,0.136670341
0,0,0,9.2,1,1,2.080186,2.080186,2.080186,2.079566,2.079566,2.079566,2,2.0795659,2.0801859,0.00062
0,972.41,217.41,2597.05,2,3,0.19,28.782406,11.324135,0.180018,33.961962,17.07099,5,34.1419793,33.9724061,-0.169573198
0,0,1626.96,193608.57,0,119,0,1.01783,0.687114,0,0,0,120,0,81.76654211,81.76654211
0,14915.69,3911.93,990952.88,9,219,0.102255,26.490597,0.465595,0,41,10.800196,228,97.20176126,101.9653841,4.763622838
0,2.58,3274.75,298210.97,81,91,0.2,291.99,15.395501,0.42958,291.98958,17.338454,172,1404.414751,1400.990629,-3.424122821
0,163.45,0.02,326.93,2,2,5.846048,95.153952,50.5,5.171426,95.827548,50.499487,4,100.9989738,101,0.001026218
0,7615.41,22252.64,321526.67,13,10,0.019812,0.201477,0.082497,0,0.22,0.06692,23,0.869956748,0.82496756,-0.044989188
0,24.18,0.33,73.22,3,2,16.547867,84.452133,50.5,0.198657,53.739104,33.666149,5,100.998446,101,0.001554
0,12.78,8980.9,629558.2,70,70,0.19561,2.995,0.246505,0.19414,2.994538,0.245862,140,17.2103127,17.25534477,0.045032073
0,33.22,0,99.67,3,1,101,101,101,2.262601,50.119544,33.666163,4,100.998488,101,0.001512
0,2.63,25.46,25653.48,1098,894,0.09107,13,0.773005,0.00096,14.199559,0.628947,1992,690.5835144,691.0667363,0.483221875
0,1714.67,7067.61,158290.03,14,19,0.252935,1.00351,0.649381,0.506199,1.256769,0.880469,33,12.32656546,12.33824514,0.011679678
0,0,0,255.4,1,1,2,2,2,1.99938,1.99938,1.99938,2,1.99938,2,0.00062
0,9789.1,9500.64,259401.85,10,17,2.86821,112.237381,51.857753,2.867747,245.40958,88.1577,27,881.5770034,881.581794,0.004790624
0,0,0,12.98,1,1,22,22,22,21.99938,21.99938,21.99938,2,21.99938,22,0.00062
0,1819.56,1581.87,982742.9,401,160,0,28.999706,3.02817,0,19,1.302397,561,522.2611438,484.5072008,-37.75394306
0,2.52,0,7.57,3,1,423.243877,423.243877,423.243877,0.001078,418.241384,141.080821,4,423.2424618,423.2438767,0.001414909
0,0,1799.87,226784,0,126,0,1.059622,0.409729,0,0,0,127,0,51.6258967,51.6258967
0,0,0,7.87,1,1,1,1,1,0.99938,0.99938,0.99938,2,0.99938,1,0.00062
0,23.18,0,46.37,2,1,101,101,101,13.092987,87.905963,50.499475,3,100.99895,101,0.00105
0,15.31,517.6,796393.9,1407,1497,0.035119,0.196018,0.098148,0.000733,8.049867,0.104006,2904,146.33652,146.927481,0.590961007
0,0,117.11,37944.27,0,324,0,10000,356.704453,0,0,0,325,0,115572.2429,115572.2429
0,0,0,180.02,1,1,0.112262,0.112262,0.112262,0.110062,0.110062,0.110062,2,0.11006227,0.11226227,0.0022
0,19244.67,0,38489.35,2,1,7.986694,7.986694,7.986694,2.01,5,3.505,3,7.01,7.98669434,0.97669434
0,162.66,1.02,327.37,2,2,48.516633,52.483367,50.5,3.427,97.571974,50.499487,4,100.9989738,101,0.001026218
0,22.72,170813.83,341695.82,3,2,0,101,50.5,4.5,56.649066,35.165551,5,105.496652,101,-4.496652
0,155.42,0,310.83,2,1,101,101,101,4.389333,96.609239,50.499286,3,100.9985715,101,0.001428506
0,36.79,1612.27,883783.62,533,536,0.173021,117.179506,1.66227,0.002239,117.164506,1.68018,1069,895.535767,890.9764872,-4.559279749
0,28793.99,7387.31,995280.68,32,10,0.01,1.007,0.606368,0,2.002,0.174141,42,5.5725,6.06367978,0.49117978
0,0,1429.36,200110.12,0,140,0,1.87294,0.899439,0,0,0,141,0,125.921517,125.921517
0,464.26,33817.19,615209.03,14,18,0.083331,0.388273,0.17091,0.056,0.49,0.203618,32,2.85065524,3.07638424,0.225729
0,132.58,3285.9,642143.43,184,188,0.01,9.87,1.121131,0.519807,9.868449,1.144663,372,210.6179766,210.7726674,0.154690804
0,108.44,0.82,326.97,3,2,35.677299,65.322701,50.5,1,98.998428,33.666143,5,100.9984278,101,0.001572218
0,0,0,2350.32,1,1,0.260166,0.260166,0.260166,0.259546,0.259546,0.259546,2,0.259545986,0.260165986,0.00062
0,2754.97,2545.19,563551.12,90,124,0.005529,9.754938,1.390324,0,12.14453,1.915083,214,172.3574544,172.4001663,0.042711868
0,483.31,290.3,1547.22,2,2,0.19,2.103812,1.146906,0.18,2.279,1.2295,4,2.459,2.29381225,-0.16518775
0,0,0,260605.87,1,1,0.3,0.3,0.3,0.299559,0.299559,0.299559,2,0.299559,0.3,0.000441
0,0,2086.99,319309.53,0,153,0,3.438845,1.249075,0,0,0,154,0,191.1084136,191.1084136
0,0,0,674.95,1,1,3,3,3,2.99938,2.99938,2.99938,2,2.99938,3,0.00062
0,0,1972.07,226788.17,0,115,0,0.333919,0.17858,0,0,0,116,0,20.53671112,20.53671112
0,0,0,51.95,1,1,0.097559,0.097559,0.097559,0.097055,0.097055,0.097055,2,0.097055,0.097559,0.000504
0,0,889.07,4330.22,1,4,0.031142,0.874667,0.432863,0.037635,0.037635,0.037635,5,0.03763504,1.731452203,1.693817163
0,358.47,88046.23,265214.08,3,3,0.008,10,3.669333,0,10.999559,3.66752,6,11.002559,11.008,0.005441
0,0,1764.16,201114.6,0,114,0,0.796678,0.343507,0,0,0,115,0,39.15981527,39.15981527
0,2796.41,37937.2,130590.05,6,3,0.007,0.091464,0.041821,0,0.114611,0.020195,9,0.121170143,0.12546395,0.004293807
0,793.95,66237.99,803589.3,11,12,0.189432,299.99,89.427627,0.188409,299.982949,97.553795,23,1073.091743,1073.13152,0.039777475
0,3092.91,9775.97,776995.78,11,76,0.2,0.49375,0.208187,0.1,4.741613,0.859318,87,9.45249732,15.82221171,6.369714386
0,29.37,1475.2,1256144.62,829,835,0.703364,1.275806,1.005456,0.701785,3.008293,1.01196,1664,838.9145047,839.5553528,0.640848068
0,22.79,0,68.37,3,1,101,101,101,0.94951,58.738651,33.666149,4,100.998446,101,0.001554
0,0,663.87,1339.3,1,2,0.979624,1.086307,1.032966,2.059331,2.059331,2.059331,3,2.0593311,2.0659311,0.0066
0,0,2494.68,319318.58,0,128,0,0.605513,0.252498,0,0,0,129,0,32.31976434,32.31976434
0,45.17,1290.23,843756.35,513,636,0.010007,4,0.833235,0.49108,6.15138,1.031778,1149,529.3020569,529.9373086,0.635251734
0,0,9816.34,88347.02,0,9,0,25.2366,9.071422,0,0,0,10,0,81.6427955,81.6427955
0,4.38,0,13.15,3,2,958.539388,1042.460612,1000.5,0.11,1366.166606,666.999528,5,2000.998585,2001,0.001414909
0,4.8,0.35,15.1,3,2,510.961039,1490.038961,1000.5,0.34031,1939.297873,666.999528,5,2000.998585,2001,0.001414909
0,59.44,2085.1,906247.85,408,423,0.01043,1.077652,0.994212,0.487795,5.012288,1.02948,831,420.0276753,420.551825,0.524149743
0,158.84,3.52,324.73,2,2,21.95358,79.04642,50.5,17.332873,83.666101,50.499487,4,100.9989738,101,0.001026218
0,0,8.8,87988.67,0,9999,0,0.5,6.20E-05,0,0,0,10000,0,0.616895894,0.616895894
0,5256.73,5200.14,251870.42,40,8,0.008362,7.999,2.411367,0,7.95,0.481025,49,19.241,19.29093731,0.049937305
0,1176.07,2502.34,141805.97,61,28,0.003,20.924313,5.7137,0,19.11,2.867707,89,174.9301,159.9836038,-14.94649615
0,19.72,3597.93,394304.23,108,109,0.011009,9.99,1.303821,0.098289,9.989175,1.314447,217,141.9602914,142.1165359,0.156244515
0,167023.71,0,501071.13,3,1,6.812201,6.812201,6.812201,0.098173,4.312201,2.270125,4,6.81037365,6.81220065,0.001827
0,0,30118.62,60237.23,0,2,0.01,2.9,1.455,0,0,0,2,0,2.91,2.91
0,2.45,25532.58,102140.12,4,4,2.173855,12.995,5.528908,2.17329,12.994479,5.528362,8,22.11344758,22.11563253,0.002184948
0,4560.4,3641.5,980145.68,175,50,0,15,2.890266,0,6,0.838803,225,146.7905,144.5132979,-2.277202149
0,13.41,1682.52,3391.85,2,2,2.06072,4.711403,3.386061,2.057362,4.696403,3.376883,4,6.75376561,6.77212271,0.0183571
0,2.22,2496.45,9994.67,4,4,1,2,1.25,0.999543,1.999404,1.249517,8,4.998067196,5,0.001932804
0,9.83,31900.45,191451.85,5,6,0.2,2,1.001105,0.835834,1.999438,1.200484,11,6.00241899,6.006630607,0.004211617
0,612.46,1358.31,7270.62,3,4,0.09,1.99,1.17,1.009748,2.079748,1.559748,7,4.67924398,4.68,0.00075602
0,11.09,2162.14,399864.47,183,184,0.012163,1.0048,0.138502,0.047323,1.004265,0.137749,367,25.20805292,25.48427878,0.276225861
0,0,0,4.17,1,1,1.1,1.1,1.1,1.098565,1.098565,1.098565,2,1.09856477,1.1,0.00143523
0,41.49,3394.1,1284742.27,370,374,0.044836,5.984678,0.892415,0.042653,5.981359,0.899356,744,332.7618308,333.7633261,1.00149532
0,1.96,0,3.92,2,1,98.363606,98.363606,98.363606,3.77,94.592663,49.181332,3,98.36266323,98.3636065,0.000943273
0,0,123369.2,386465.55,1,3,0,0.48325,0.24287,0.4,0.4,0.4,4,0.4,0.72860901,0.32860901
0,0,16271.2,601025.25,1,36,0.200021,2.814717,0.273739,3.5,3.5,3.5,37,3.5,9.854608034,6.354608034
0,4700.39,4415.2,190001.52,16,26,0.012633,1.008829,0.504703,0.100173,3.008714,0.814544,42,13.03270291,13.12228774,0.089584829
0,3.97,7786.06,62320.25,8,8,0.1,25,12.766195,0.09727,24.999023,12.764665,16,102.117323,102.1295605,0.01223744
0,0,0,41008.07,1,1,5,5,5,4.99874,4.99874,4.99874,2,4.99874,5,0.00126
0,1.89,0.01,6.23,3,45,0.000528,649.732046,44.466667,0.800472,1063.254749,666.999528,48,2000.998585,2001,0.001414909
0,160.48,0.69,322.35,2,2,44.357836,56.642164,50.5,0.5,100.499016,50.499508,4,100.9990158,101,0.000984218
0,6.92,6741.16,209176.72,29,31,0.000459,0.013973,0.002962,3.90E-05,0.013553,0.002308,60,0.0669285,0.0918361,0.0249076
0,0,5910.26,100474.43,0,17,0,131.15309,46.336559,0,0,0,18,0,787.7214998,787.7214998
0,0,0,42393.82,1,1,1.548853,1.548853,1.548853,1.548403,1.548403,1.548403,2,1.548403419,1.54885256,0.000449141
0,3.15,5911.94,408137.83,68,69,0.010393,2.002435,0.26114,0.078354,2.001816,0.264,137,17.9519953,18.01869135,0.066696055
0,7.71,16228.62,113631.18,4,7,0.006091,5.322745,1.465477,0.059016,5.321861,2.556959,11,10.22783484,10.25834097,0.030506135
0,157.46,0,314.92,2,1,101,101,101,0.548727,100.450289,50.499508,3,100.9990158,101,0.000984218
0,161.17,0.3,322.95,2,2,13.006381,87.993619,50.5,1,99.999016,50.499508,4,100.9990158,101,0.000984218
0,156.16,2925.08,267755.22,85,87,0.029343,1.000014,0.059985,0.028923,0.999594,0.060976,172,5.183001494,5.218722494,0.035721
0,25.48,828.71,54540.67,59,64,0.086,54.2,13.413469,0.084892,54.198845,14.549437,123,858.4167884,858.462,0.045211617
0,19.34,876.72,1891169.67,1999,2113,0.01,499.989,30.759633,0.495237,499.98774,32.51252,4112,64992.52799,64995.10434,2.576351628
0,22387.89,5.08,89561.72,4,2,0.1,60,30.05,0.05,40,15.0245,6,60.098,60.1,0.002
0,5464.42,18006.95,536981.08,6,28,0.00153,17,4.429336,0,89.748073,20.669614,34,124.0176843,124.0214152,0.003730947
0,0,57554.25,230217.02,0,4,0.78424,19.995,8.360968,0,0,0,5,0,33.44387,33.44387
0,69.63,108.81,356.88,2,2,0.006351,0.990561,0.498456,0.005903,0.990113,0.498008,4,0.99601548,0.9969124,0.00089692
0,310.33,5005.28,874362.07,124,167,0.049002,25.5,0.330032,0.048394,25.5042,0.444007,291,55.05681216,55.11542298,0.05861082
0,160.84,184251.12,553557.55,5,3,0.01,1,0.37,0,44.060669,9.031737,8,45.15868277,1.11,-44.04868277
0,21.77,0,65.32,3,1,101,101,101,1.668218,97.377928,33.666149,4,100.998446,101,0.001554
0,3.02,5711.32,17139.98,2,3,0.099,0.761864,0.325859,0.215261,0.761286,0.488273,5,0.976546691,0.97757691,0.001030219
0,6238.72,1256.93,1420408.97,53,867,0.112096,2.104634,0.4166,0.010882,51,6.814433,920,361.1649277,361.1924277,0.027500008
0,1.88,0.4,6.45,3,2,130.530911,1870.469089,1000.5,0.023,1488.656521,666.999528,5,2000.998585,2001,0.001414909
0,2863.7,7519.13,352296.45,39,32,0.004792,10,3.170122,0,10.685747,2.600301,71,101.4117418,101.443909,0.03216727
0,0,0,145464.3,1,1,0.995,0.995,0.995,0.9,0.9,0.9,2,0.9,0.995,0.095
0,9756.62,57147.06,422328.02,14,5,2.543258,7.958704,4.647777,0,9.79,1.658459,19,23.21842356,23.23888405,0.020460495
0,7.02,1451.37,176465.8,121,121,0.055069,1.687923,0.634642,0.054019,1.686873,0.633532,242,76.65737508,76.79170838,0.1343333
0,12370.51,3415.81,154447.4,10,9,0.09,157.130792,55.07289,0,223.183865,50.562834,19,505.628344,495.6560139,-9.9723301
0,0,12597.92,226762.55,0,18,0,23.199495,7.048022,0,0,0,19,0,126.8643958,126.8643958
0,0,1828.61,226748.1,0,124,0,1.146855,0.460757,0,0,0,125,0,57.13392745,57.13392745
0,37703.86,3341.02,976006.65,25,10,0.0002,4.947967,2.109301,0,8.72,0.94908,35,23.727,21.09300543,-2.633994573
0,0,0,3.92,1,1,1.999564,1.999564,1.999564,1.999093,1.999093,1.999093,2,1.999092664,1.9995643,0.000471636
0,0,1723.98,391343,0,227,0,1.019167,0.866146,0,0,0,228,0,196.615141,196.615141
0,2.07,0,8.27,4,2,636.296978,1364.703022,1000.5,0.001078,1632.10576,500.249528,6,2000.998113,2001,0.001886545
0,21759.82,2095.65,49806.58,2,3,0.245,4.995,3.078333,4.239391,4.994769,4.61708,5,9.234159989,9.235,0.000840011
0,0,2119.21,226755.1,0,107,0,0.520178,0.233005,0,0,0,108,0,24.93156573,24.93156573
0,0,0,0,0,1,35,35,35,0,0,0,1,0,35,35
0,155.1,0,310.2,2,1,101,101,101,1.6,99.399016,50.499508,3,100.9990158,101,0.000984218
0,7575.4,130659.21,890010.87,14,6,0.004,5.67316,1.241561,0.0001,5.634378,0.531714,20,7.44399853,7.44936714,0.00536861
0,905.51,13328.35,1017593.9,64,72,0.007,327.752058,80.136299,0,426.314328,90.152486,136,5769.759075,5769.813506,0.054431033
0,2385.79,170354.16,880400.3,12,5,0.05835,32.01,9.772427,0.009466,31.359515,4.070586,17,48.84703475,48.86213363,0.01509888
0,20.17,3.92,68.37,3,2,12.690172,88.309828,50.5,0.12,50.612858,33.666149,5,100.998446,101,0.001554
0,6.53,13731.65,96160.73,6,7,0.989,16,5.896254,0.988496,15.99952,6.878326,13,41.26995577,41.27377799,0.00382222
0,901.61,1704.44,149730.1,81,45,0.00025,183,7.082794,0,100.567163,14.471596,126,1172.199263,318.7257356,-853.4735279
0,247.72,31648.25,286816.02,8,9,0.012428,0.226352,0.084107,0.01194,0.225693,0.093855,17,0.750839788,0.75696684,0.006127052
